날짜,발전기명,일일발전량(kWh)
2021-12-21,광양항어울림태양광,1827.84
2021-12-22,광양항어울림태양광,2035.2
2021-12-23,광양항어울림태양광,1941.6
2021-12-24,광양항어울림태양광,964.32
2021-12-25,광양항어울림태양광,2315.52
2021-12-26,광양항어울림태양광,2342.88
2021-12-27,광양항어울림태양광,2245.44
2021-12-28,광양항어울림태양광,1975.2
2021-12-29,광양항어울림태양광,1392.96
2021-12-30,광양항어울림태양광,2091.84
2021-12-31,광양항어울림태양광,2285.76
2022-01-01,광양항어울림태양광,2194.56
2022-01-02,광양항어울림태양광,1940.64
2022-01-03,광양항어울림태양광,2243.04
2022-01-04,광양항어울림태양광,2103.84
2022-01-05,광양항어울림태양광,635.52
2022-01-06,광양항어울림태양광,2280.96
2022-01-07,광양항어울림태양광,2218.08
2022-01-08,광양항어울림태양광,2277.12
2022-01-09,광양항어울림태양광,1544.64
2022-01-10,광양항어울림태양광,1848.96
2022-01-11,광양항어울림태양광,2353.92
2022-01-12,광양항어울림태양광,2450.88
2022-01-13,광양항어울림태양광,2279.04
2022-01-14,광양항어울림태양광,2445.12
2022-01-15,광양항어울림태양광,2139.36
2022-01-16,광양항어울림태양광,2127.36
2022-01-17,광양항어울림태양광,1879.68
2022-01-18,광양항어울림태양광,2495.52
2022-01-19,광양항어울림태양광,2192.64
2022-01-20,광양항어울림태양광,2403.84
2022-01-21,광양항어울림태양광,2210.88
2022-01-22,광양항어울림태양광,1613.76
2022-01-23,광양항어울림태양광,1082.88
2022-01-24,광양항어울림태양광,1528.32
2022-01-25,광양항어울림태양광,519.84
2022-01-26,광양항어울림태양광,2200.32
2022-01-27,광양항어울림태양광,2132.16
2022-01-28,광양항어울림태양광,2525.76
2022-01-29,광양항어울림태양광,1955.52
2022-01-30,광양항어울림태양광,2088.96
2022-01-31,광양항어울림태양광,2592.96
2022-02-01,광양항어울림태양광,2205.6
2022-02-02,광양항어울림태양광,1871.04
2022-02-03,광양항어울림태양광,2677.44
2022-02-04,광양항어울림태양광,2555.04
2022-02-05,광양항어울림태양광,2754.72
2022-02-06,광양항어울림태양광,2131.2
2022-02-07,광양항어울림태양광,1115.52
2022-02-08,광양항어울림태양광,2571.84
2022-02-09,광양항어울림태양광,2050.08
2022-02-10,광양항어울림태양광,2659.2
2022-02-11,광양항어울림태양광,2664
2022-02-12,광양항어울림태양광,2510.4
2022-02-13,광양항어울림태양광,1979.04
2022-02-14,광양항어울림태양광,1631.52
2022-02-15,광양항어울림태양광,2812.8
2022-02-16,광양항어울림태양광,2220.48
2022-02-17,광양항어울림태양광,2889.6
2022-02-18,광양항어울림태양광,2775.84
2022-02-19,광양항어울림태양광,1468.32
2022-02-20,광양항어울림태양광,3232.8
2022-02-21,광양항어울림태양광,2873.76
2022-02-22,광양항어울림태양광,2981.76
2022-02-23,광양항어울림태양광,2613.12
2022-02-24,광양항어울림태양광,3187.2
2022-02-25,광양항어울림태양광,3051.36
2022-02-26,광양항어울림태양광,2834.4
2022-02-27,광양항어울림태양광,3216.96
2022-02-28,광양항어울림태양광,2202.72
2022-03-01,광양항어울림태양광,2237.76
2022-03-02,광양항어울림태양광,3494.88
2022-03-03,광양항어울림태양광,3226.08
2022-03-04,광양항어울림태양광,2147.52
2022-03-05,광양항어울림태양광,3456.96
2022-03-06,광양항어울림태양광,3617.28
2022-03-07,광양항어울림태양광,2598.72
2022-03-08,광양항어울림태양광,3217.44
2022-03-09,광양항어울림태양광,3213.12
2022-03-10,광양항어울림태양광,2678.4
2022-03-11,광양항어울림태양광,1318.08
2022-03-12,광양항어울림태양광,2745.12
2022-03-13,광양항어울림태양광,335.52
2022-03-14,광양항어울림태양광,325.92
2022-03-15,광양항어울림태양광,3382.08
2022-03-16,광양항어울림태양광,3394.08
2022-03-17,광양항어울림태양광,745.44
2022-03-18,광양항어울림태양광,1600.8
2022-03-19,광양항어울림태양광,1931.04
2022-03-20,광양항어울림태양광,2731.2
2022-03-21,광양항어울림태양광,2547.84
2022-03-22,광양항어울림태양광,3172.32
2022-03-23,광양항어울림태양광,2068.32
2022-03-24,광양항어울림태양광,3397.92
2022-03-25,광양항어울림태양광,1024.32
2022-03-26,광양항어울림태양광,2443.2
2022-03-27,광양항어울림태양광,3565.92
2022-03-28,광양항어울림태양광,3089.76
2022-03-29,광양항어울림태양광,3806.4
2022-03-30,광양항어울림태양광,2214.24
2022-03-31,광양항어울림태양광,2493.6
2022-04-01,광양항어울림태양광,3530.4
2022-04-02,광양항어울림태양광,3766.08
2022-04-03,광양항어울림태양광,3744.48
2022-04-04,광양항어울림태양광,3728.64
2022-04-05,광양항어울림태양광,3111.36
2022-04-06,광양항어울림태양광,3565.44
2022-04-07,광양항어울림태양광,3330.24
2022-04-08,광양항어울림태양광,3772.32
2022-04-09,광양항어울림태양광,3633.12
2022-04-10,광양항어울림태양광,3693.12
2022-04-11,광양항어울림태양광,1318.56
2022-04-12,광양항어울림태양광,3529.92
2022-04-13,광양항어울림태양광,869.76
2022-04-14,광양항어울림태양광,2221.92
2022-04-15,광양항어울림태양광,3651.84
2022-04-16,광양항어울림태양광,3840.48
2022-04-17,광양항어울림태양광,4024.32
2022-04-18,광양항어울림태양광,2868
2022-04-19,광양항어울림태양광,3744
2022-04-20,광양항어울림태양광,3803.52
2022-04-21,광양항어울림태양광,1117.92
2022-04-22,광양항어울림태양광,3862.56
2022-04-23,광양항어울림태양광,2244
2022-04-24,광양항어울림태양광,3751.2
2022-04-25,광양항어울림태양광,2876.16
2022-04-26,광양항어울림태양광,341.76
2022-04-27,광양항어울림태양광,3636.96
2022-04-28,광양항어울림태양광,3426.72
2022-04-29,광양항어울림태양광,1437.12
2022-04-30,광양항어울림태양광,2476.8
2022-05-01,광양항어울림태양광,4317.6
2022-05-02,광양항어울림태양광,3739.2
2022-05-03,광양항어울림태양광,4216.8
2022-05-04,광양항어울림태양광,4230.72
2022-05-05,광양항어울림태양광,4227.84
2022-05-06,광양항어울림태양광,4024.8
2022-05-07,광양항어울림태양광,3980.16
2022-05-08,광양항어울림태양광,3560.16
2022-05-09,광양항어울림태양광,3003.84
2022-05-10,광양항어울림태양광,3030.24
2022-05-11,광양항어울림태양광,2225.76
2022-05-12,광양항어울림태양광,2207.52
2022-05-13,광양항어울림태양광,510.24
2022-05-14,광양항어울림태양광,4009.44
2022-05-15,광양항어울림태양광,4005.12
2022-05-16,광양항어울림태양광,4193.28
2022-05-17,광양항어울림태양광,3735.36
2022-05-18,광양항어울림태양광,3908.64
2022-05-19,광양항어울림태양광,2530.08
2022-05-20,광양항어울림태양광,2228.64
2022-05-21,광양항어울림태양광,3965.76
2022-05-22,광양항어울림태양광,3957.6
2022-05-23,광양항어울림태양광,3385.44
2022-05-24,광양항어울림태양광,3707.04
2022-05-25,광양항어울림태양광,3674.88
2022-05-26,광양항어울림태양광,3794.88
2022-05-27,광양항어울림태양광,4051.68
2022-05-28,광양항어울림태양광,3061.44
2022-05-29,광양항어울림태양광,3895.68
2022-05-30,광양항어울림태양광,1905.6
2022-05-31,광양항어울림태양광,4170.72
2022-06-01,광양항어울림태양광,3675.36
2022-06-02,광양항어울림태양광,4055.04
2022-06-03,광양항어울림태양광,3854.4
2022-06-04,광양항어울림태양광,3352.8
2022-06-05,광양항어울림태양광,467.04
2022-06-06,광양항어울림태양광,3122.88
2022-06-07,광양항어울림태양광,1798.08
2022-06-08,광양항어울림태양광,1883.52
2022-06-09,광양항어울림태양광,3634.08
2022-06-10,광양항어울림태양광,3126.72
2022-06-11,광양항어울림태양광,3067.2
2022-06-12,광양항어울림태양광,3425.76
2022-06-13,광양항어울림태양광,1450.56
2022-06-14,광양항어울림태양광,1584
2022-06-15,광양항어울림태양광,2801.76
2022-06-16,광양항어울림태양광,3609.6
2022-06-17,광양항어울림태양광,3295.2
2022-06-18,광양항어울림태양광,3920.64
2022-06-19,광양항어울림태양광,3817.92
2022-06-20,광양항어울림태양광,3152.64
2022-06-21,광양항어울림태양광,3659.04
2022-06-22,광양항어울림태양광,3833.28
2022-06-23,광양항어울림태양광,1086.72
2022-06-24,광양항어울림태양광,2223.84
2022-06-25,광양항어울림태양광,2116.32
2022-06-26,광양항어울림태양광,1506.24
2022-06-27,광양항어울림태양광,793.92
2022-06-28,광양항어울림태양광,1192.8
2022-06-29,광양항어울림태양광,1638.24
2022-06-30,광양항어울림태양광,3475.2
2021-06-01,광양항태양광,11831.4
2021-06-02,광양항태양광,8987.4
2021-06-03,광양항태양광,1242
2021-06-04,광양항태양광,12416.4
2021-06-05,광양항태양광,11197.8
2021-06-06,광양항태양광,12124.8
2021-06-07,광양항태양광,11293.2
2021-06-08,광양항태양광,11865.6
2021-06-09,광양항태양광,12510
2021-06-10,광양항태양광,6035.4
2021-06-11,광양항태양광,4219.2
2021-06-12,광양항태양광,10294.2
2021-06-13,광양항태양광,10657.8
2021-06-14,광양항태양광,4446
2021-06-15,광양항태양광,1031.4
2021-06-16,광양항태양광,7887.6
2021-06-17,광양항태양광,7122.6
2021-06-18,광양항태양광,4905
2021-06-19,광양항태양광,13071.6
2021-06-20,광양항태양광,11595.6
2021-06-21,광양항태양광,11975.4
2021-06-22,광양항태양광,9046.8
2021-06-23,광양항태양광,7664.4
2021-06-24,광양항태양광,10362.6
2021-06-25,광양항태양광,11426.4
2021-06-26,광양항태양광,9930.6
2021-06-27,광양항태양광,11705.4
2021-06-28,광양항태양광,9192.6
2021-06-29,광양항태양광,9777.6
2021-06-30,광양항태양광,9419.4
2021-07-01,광양항태양광,12268.8
2021-07-02,광양항태양광,9577.8
2021-07-03,광양항태양광,655.2
2021-07-04,광양항태양광,7880.4
2021-07-05,광양항태양광,1429.2
2021-07-06,광양항태양광,667.8
2021-07-07,광양항태양광,3805.2
2021-07-08,광양항태양광,5767.2
2021-07-09,광양항태양광,7857
2021-07-10,광양항태양광,9091.8
2021-07-11,광양항태양광,10062
2021-07-12,광양항태양광,11428.2
2021-07-13,광양항태양광,11818.8
2021-07-14,광양항태양광,11127.6
2021-07-15,광양항태양광,10805.4
2021-07-16,광양항태양광,7864.2
2021-07-17,광양항태양광,8128.8
2021-07-18,광양항태양광,7921.8
2021-07-19,광양항태양광,9291.6
2021-07-20,광양항태양광,5634
2021-07-21,광양항태양광,8074.8
2021-07-22,광양항태양광,8946
2021-07-23,광양항태양광,10702.8
2021-07-24,광양항태양광,9234
2021-07-25,광양항태양광,10468.8
2021-07-26,광양항태양광,9293.4
2021-07-27,광양항태양광,11869.2
2021-07-28,광양항태양광,11457
2021-07-29,광양항태양광,10630.8
2021-07-30,광양항태양광,11676.6
2021-07-31,광양항태양광,10519.2
2021-08-01,광양항태양광,10360.8
2021-08-02,광양항태양광,8836.2
2021-08-03,광양항태양광,6820.2
2021-08-04,광양항태양광,11849.4
2021-08-05,광양항태양광,11401.2
2021-08-06,광양항태양광,11638.8
2021-08-07,광양항태양광,11358
2021-08-08,광양항태양광,4213.8
2021-08-09,광양항태양광,9482.4
2021-08-10,광양항태양광,9300.6
2021-08-11,광양항태양광,8622
2021-08-12,광양항태양광,7452
2021-08-13,광양항태양광,3816
2021-08-14,광양항태양광,5180.4
2021-08-15,광양항태양광,10668.6
2021-08-16,광양항태양광,7396.2
2021-08-17,광양항태양광,8130.6
2021-08-18,광양항태양광,10785.6
2021-08-19,광양항태양광,10445.4
2021-08-20,광양항태양광,9862.2
2021-08-21,광양항태양광,462.6
2021-08-22,광양항태양광,9181.8
2021-08-23,광양항태양광,2381.4
2021-08-24,광양항태양광,2863.8
2021-08-25,광양항태양광,2091.6
2021-08-26,광양항태양광,10755
2021-08-27,광양항태양광,7675.2
2021-08-28,광양항태양광,8262
2021-08-29,광양항태양광,3785.4
2021-08-30,광양항태양광,7126.2
2021-08-31,광양항태양광,9270
2021-09-01,광양항태양광,3425.4
2021-09-02,광양항태양광,2651.4
2021-09-03,광양항태양광,6370.2
2021-09-04,광양항태양광,6811.2
2021-09-05,광양항태양광,3274.2
2021-09-06,광양항태양광,1513.8
2021-09-07,광양항태양광,2557.8
2021-09-08,광양항태양광,8654.4
2021-09-09,광양항태양광,8384.4
2021-09-10,광양항태양광,2469.6
2021-09-11,광양항태양광,10126.8
2021-09-12,광양항태양광,8314.2
2021-09-13,광양항태양광,4532.4
2021-09-14,광양항태양광,2633.4
2021-09-15,광양항태양광,7725.6
2021-09-16,광양항태양광,2421
2021-09-17,광양항태양광,4224.6
2021-09-18,광양항태양광,7475.4
2021-09-19,광양항태양광,9777.6
2021-09-20,광양항태양광,5130
2021-09-21,광양항태양광,4635
2021-09-22,광양항태양광,8256.6
2021-09-23,광양항태양광,9019.8
2021-09-24,광양항태양광,9122.4
2021-09-25,광양항태양광,5052.6
2021-09-26,광양항태양광,5886
2021-09-27,광양항태양광,8488.8
2021-09-28,광양항태양광,3646.8
2021-09-29,광양항태양광,2559.6
2021-09-30,광양항태양광,6244.2
2021-10-01,광양항태양광,8899.2
2021-10-02,광양항태양광,8780.4
2021-10-03,광양항태양광,8605.8
2021-10-04,광양항태양광,7491.6
2021-10-05,광양항태양광,8454.6
2021-10-06,광양항태양광,0
2021-10-07,광양항태양광,0
2021-10-08,광양항태양광,0
2021-10-09,광양항태양광,0
2021-10-10,광양항태양광,0
2021-10-11,광양항태양광,0
2021-10-12,광양항태양광,0
2021-10-13,광양항태양광,4051.8
2021-10-14,광양항태양광,7306.2
2021-10-15,광양항태양광,6330.6
2021-10-16,광양항태양광,2320.2
2021-10-17,광양항태양광,8512.2
2021-10-18,광양항태양광,8285.4
2021-10-19,광양항태양광,7351.2
2021-10-20,광양항태양광,5875.2
2021-10-21,광양항태양광,6669
2021-10-22,광양항태양광,7902
2021-10-23,광양항태양광,7774.2
2021-10-24,광양항태양광,5914.8
2021-10-25,광양항태양광,7356.6
2021-10-26,광양항태양광,6996.6
2021-10-27,광양항태양광,6564.6
2021-10-28,광양항태양광,7218
2021-10-29,광양항태양광,6759
2021-10-30,광양항태양광,3618
2021-10-31,광양항태양광,6694.2
2021-11-01,광양항태양광,5839.2
2021-11-02,광양항태양광,6463.8
2021-11-03,광양항태양광,6339.6
2021-11-04,광양항태양광,6129
2021-11-05,광양항태양광,4775.4
2021-11-06,광양항태양광,5266.8
2021-11-07,광양항태양광,6076.8
2021-11-08,광양항태양광,1728
2021-11-09,광양항태양광,4530.6
2021-11-10,광양항태양광,3439.8
2021-11-11,광양항태양광,4042.8
2021-11-12,광양항태양광,4114.8
2021-11-13,광양항태양광,5706
2021-11-14,광양항태양광,4937.4
2021-11-15,광양항태양광,5495.4
2021-11-16,광양항태양광,4555.8
2021-11-17,광양항태양광,5625
2021-11-18,광양항태양광,5450.4
2021-11-19,광양항태양광,5634
2021-11-20,광양항태양광,5099.4
2021-11-21,광양항태양광,2545.2
2021-11-22,광양항태양광,3958.2
2021-11-23,광양항태양광,3699
2021-11-24,광양항태양광,3870
